year,month,date,site,transect,replicate,size_mm,num_ao,area
2017,8,8/22/17,ivee,4,C,60,0,300
2017,8,8/22/17,ivee,4,C,60,0,300
2017,8,8/22/17,ivee,4,C,60,0,300
2017,8,8/22/17,ivee,4,C,60,0,300
2017,8,8/22/17,ivee,4,C,60,0,300
2017,8,8/22/17,ivee,4,C,60,0,300
2017,8,8/22/17,ivee,4,C,60,0,300
2017,8,8/22/17,ivee,4,C,60,0,300
2017,8,8/22/17,ivee,4,C,62,0,300
2017,8,8/22/17,ivee,4,C,63,0,300
2017,8,8/22/17,ivee,4,C,65,0,300
2017,8,8/22/17,ivee,4,C,65,0,300
2017,8,8/22/17,ivee,4,C,65,0,300
2017,8,8/22/17,ivee,4,C,68,0,300
2017,8,8/22/17,ivee,4,C,70,0,300
2017,8,8/22/17,ivee,4,C,70,0,300
2017,8,8/22/17,ivee,4,C,70,0,300
2017,8,8/22/17,ivee,4,C,70,0,300
2017,8,8/22/17,ivee,4,C,72,0,300
2017,8,8/22/17,ivee,4,C,72,0,300
2017,8,8/22/17,ivee,4,C,80,0,300
2017,8,8/22/17,ivee,4,C,80,0,300
2017,8,8/22/17,ivee,4,C,82,0,300
2017,8,8/22/17,ivee,4,C,84,0,300
2017,8,8/22/17,ivee,4,C,85,0,300
2017,8,8/22/17,ivee,4,C,98,0,300
2017,8,8/22/17,ivee,4,D,35,0,300
2017,8,8/22/17,ivee,4,D,40,0,300
2017,8,8/22/17,ivee,4,D,40,0,300
2017,8,8/22/17,ivee,4,D,40,0,300
2017,8,8/22/17,ivee,4,D,43,0,300
2017,8,8/22/17,ivee,4,D,45,0,300
2017,8,8/22/17,ivee,4,D,45,0,300
2017,8,8/22/17,ivee,4,D,45,0,300
2017,8,8/22/17,ivee,4,D,50,0,300
2017,8,8/22/17,ivee,4,D,55,0,300
2017,8,8/22/17,ivee,4,D,55,0,300
2017,8,8/22/17,ivee,4,D,55,0,300
2017,8,8/22/17,ivee,4,D,55,0,300
2017,8,8/22/17,ivee,4,D,56,0,300
2017,8,8/22/17,ivee,4,D,60,0,300
2017,8,8/22/17,ivee,4,D,60,0,300
2017,8,8/22/17,ivee,4,D,60,0,300
2017,8,8/22/17,ivee,4,D,60,0,300
2017,8,8/22/17,ivee,4,D,60,0,300
2017,8,8/22/17,ivee,4,D,60,0,300
2017,8,8/22/17,ivee,4,D,60,0,300
2017,8,8/22/17,ivee,4,D,60,0,300
2017,8,8/22/17,ivee,4,D,60,0,300
2017,8,8/22/17,ivee,4,D,60,0,300
2017,8,8/22/17,ivee,4,D,63,0,300
2017,8,8/22/17,ivee,4,D,70,1,300
2017,8,8/22/17,ivee,4,D,70,1,300
2017,8,8/22/17,ivee,4,D,70,1,300
2017,8,8/22/17,ivee,4,D,70,1,300
2017,8,8/22/17,ivee,4,D,70,1,300
2017,8,8/22/17,ivee,4,D,70,1,300
2017,8,8/22/17,ivee,4,D,70,1,300
2017,8,8/22/17,ivee,4,D,70,1,300
2017,8,8/22/17,ivee,4,D,70,1,300
2017,8,8/22/17,ivee,4,D,72,0,300
2017,8,8/22/17,ivee,4,D,72,0,300
2017,8,8/22/17,ivee,4,D,72,0,300
2017,8,8/22/17,ivee,4,D,72,0,300
2017,8,8/22/17,ivee,4,D,75,0,300
2017,8,8/22/17,ivee,4,D,75,0,300
2017,8,8/22/17,ivee,4,D,75,0,300
2017,8,8/22/17,ivee,4,D,80,0,300
2017,8,8/22/17,ivee,4,D,80,0,300
2017,8,8/22/17,ivee,4,D,80,0,300
2017,8,8/22/17,ivee,4,D,80,0,300
2017,8,8/22/17,ivee,4,D,83,0,300
2017,8,8/22/17,ivee,4,D,83,0,300
2017,8,8/22/17,ivee,4,D,84,0,300
2017,8,8/22/17,ivee,4,D,85,0,300
2017,8,8/22/17,ivee,4,D,85,0,300
2017,8,8/22/17,ivee,4,D,88,0,300
2017,8,8/22/17,ivee,4,D,90,0,300
2017,8,8/22/17,ivee,4,D,90,0,300
2017,8,8/22/17,ivee,4,D,95,0,300
2017,8,8/22/17,ivee,4,D,95,0,300
2017,8,8/22/17,ivee,4,D,97,0,300
2017,8,8/22/17,ivee,4,D,100,0,300
2017,8,8/22/17,ivee,5,A,55,0,300
2017,8,8/22/17,ivee,5,A,58,0,300
2017,8,8/22/17,ivee,5,A,62,0,300
2017,8,8/22/17,ivee,5,A,65,0,300
2017,8,8/22/17,ivee,5,A,65,0,300
2017,8,8/22/17,ivee,5,A,75,1,300
2017,8,8/22/17,ivee,5,A,78,0,300
2017,8,8/22/17,ivee,5,B,48,0,300
2017,8,8/22/17,ivee,5,B,50,1,300
2017,8,8/22/17,ivee,5,B,55,1,300
2017,8,8/22/17,ivee,5,B,58,0,300
2017,8,8/22/17,ivee,5,B,60,0,300
2017,8,8/22/17,ivee,5,B,62,0,300
2017,8,8/22/17,ivee,5,B,63,0,300
2017,8,8/22/17,ivee,5,B,65,0,300
2017,8,8/22/17,ivee,5,B,65,0,300
2017,8,8/22/17,ivee,5,B,65,0,300
2017,8,8/22/17,ivee,5,B,65,0,300
2017,8,8/22/17,ivee,5,B,65,0,300
2017,8,8/22/17,ivee,5,B,67,0,300
2017,8,8/22/17,ivee,5,B,68,0,300
2017,8,8/22/17,ivee,5,B,68,0,300
2017,8,8/22/17,ivee,5,B,68,0,300
2017,8,8/22/17,ivee,5,B,80,0,300
2017,8,8/22/17,ivee,5,B,85,0,300
2017,8,8/22/17,ivee,5,B,85,0,300
2017,8,8/22/17,ivee,5,B,90,0,300
2017,8,8/22/17,ivee,5,B,95,0,300
2017,8,8/22/17,ivee,5,C,60,0,300
2017,8,8/22/17,ivee,5,C,60,0,300
2017,8,8/22/17,ivee,5,C,60,0,300
2017,8,8/22/17,ivee,5,C,60,0,300
2017,8,8/22/17,ivee,5,C,65,0,300
2017,8,8/22/17,ivee,5,C,68,0,300
2017,8,8/22/17,ivee,5,C,70,0,300
2017,8,8/22/17,ivee,5,C,70,0,300
2017,8,8/22/17,ivee,5,C,75,0,300
2017,8,8/22/17,ivee,5,C,78,0,300
2017,8,8/22/17,ivee,5,C,80,0,300
2017,8,8/22/17,ivee,5,C,90,0,300
2017,8,8/22/17,ivee,5,D,55,0,300
2017,8,8/22/17,ivee,5,D,55,0,300
2017,8,8/22/17,ivee,5,D,60,0,300
2017,8,8/22/17,ivee,5,D,60,0,300
2017,8,8/22/17,ivee,5,D,60,0,300
2017,8,8/22/17,ivee,5,D,61,0,300
2017,8,8/22/17,ivee,5,D,62,0,300
2017,8,8/22/17,ivee,5,D,65,0,300
2017,8,8/22/17,ivee,5,D,65,0,300
2017,8,8/22/17,ivee,5,D,65,0,300
2017,8,8/22/17,ivee,5,D,65,0,300
2017,8,8/22/17,ivee,5,D,65,0,300
2017,8,8/22/17,ivee,5,D,70,0,300
2017,8,8/22/17,ivee,5,D,70,0,300
2017,8,8/22/17,ivee,5,D,72,0,300
2017,8,8/22/17,ivee,5,D,78,0,300
2017,8,8/22/17,ivee,5,D,80,0,300
2017,8,8/22/17,ivee,5,D,80,0,300
2017,8,8/22/17,ivee,5,D,82,0,300
2017,8,8/22/17,ivee,5,D,85,0,300
2017,8,8/22/17,ivee,5,D,90,0,300
2017,8,8/22/17,ivee,5,D,95,0,300
2017,8,8/22/17,ivee,5,D,105,0,300
2017,8,8/22/17,ivee,6,A,40,0,300
2017,8,8/22/17,ivee,6,A,50,0,300
2017,8,8/22/17,ivee,6,A,55,0,300
2017,8,8/22/17,ivee,6,A,60,0,300
2017,8,8/22/17,ivee,6,A,60,0,300
2017,8,8/22/17,ivee,6,A,65,0,300
2017,8,8/22/17,ivee,6,A,65,0,300
2017,8,8/22/17,ivee,6,A,68,0,300
2017,8,8/22/17,ivee,6,A,75,0,300
2017,8,8/22/17,ivee,6,A,78,0,300
2017,8,8/22/17,ivee,6,A,78,0,300
2017,8,8/22/17,ivee,6,A,80,0,300
2017,8,8/22/17,ivee,6,A,80,0,300
2017,8,8/22/17,ivee,6,A,83,0,300
2017,8,8/22/17,ivee,6,A,83,0,300
2017,8,8/22/17,ivee,6,A,85,0,300
2017,8,8/22/17,ivee,6,A,85,0,300
2017,8,8/22/17,ivee,6,A,89,0,300
2017,8,8/22/17,ivee,6,B,50,0,300
2017,8,8/22/17,ivee,6,B,56,0,300
2017,8,8/22/17,ivee,6,B,58,0,300
2017,8,8/22/17,ivee,6,B,60,0,300
2017,8,8/22/17,ivee,6,B,62,1,300
2017,8,8/22/17,ivee,6,B,62,1,300
2017,8,8/22/17,ivee,6,B,63,0,300
2017,8,8/22/17,ivee,6,B,65,0,300
2017,8,8/22/17,ivee,6,B,65,0,300
2017,8,8/22/17,ivee,6,B,65,0,300
2017,8,8/22/17,ivee,6,B,68,0,300
2017,8,8/22/17,ivee,6,B,70,0,300
2017,8,8/22/17,ivee,6,B,74,0,300
2017,8,8/22/17,ivee,6,B,76,0,300
2017,8,8/22/17,ivee,6,B,78,0,300
2017,8,8/22/17,ivee,6,B,79,0,300
2017,8,8/22/17,ivee,6,B,82,0,300
2017,8,8/22/17,ivee,6,B,83,0,300
2017,8,8/22/17,ivee,6,B,84,0,300
2017,8,8/22/17,ivee,6,B,84,0,300
2017,8,8/22/17,ivee,6,B,86,0,300
2017,8,8/22/17,ivee,6,B,90,0,300
2017,8,8/22/17,ivee,6,B,105,0,300
2017,8,8/22/17,ivee,6,C,35,0,300
2017,8,8/22/17,ivee,6,C,40,0,300
2017,8,8/22/17,ivee,6,C,45,0,300
2017,8,8/22/17,ivee,6,C,45,0,300
2017,8,8/22/17,ivee,6,C,48,1,300
2017,8,8/22/17,ivee,6,C,55,1,300
2017,8,8/22/17,ivee,6,C,65,0,300
2017,8,8/22/17,ivee,6,C,67,0,300
2017,8,8/22/17,ivee,6,C,68,0,300
2017,8,8/22/17,ivee,6,C,70,0,300
2017,8,8/22/17,ivee,6,C,72,0,300
2017,8,8/22/17,ivee,6,C,75,0,300
2017,8,8/22/17,ivee,6,C,75,0,300
2017,8,8/22/17,ivee,6,C,78,0,300
2017,8,8/22/17,ivee,6,C,78,0,300
2017,8,8/22/17,ivee,6,C,78,0,300
2017,8,8/22/17,ivee,6,C,78,0,300
2017,8,8/22/17,ivee,6,C,78,0,300
2017,8,8/22/17,ivee,6,C,79,0,300
2017,8,8/22/17,ivee,6,C,80,0,300
2017,8,8/22/17,ivee,6,C,81,0,300
2017,8,8/22/17,ivee,6,C,82,0,300
2017,8,8/22/17,ivee,6,C,83,1,300
2017,8,8/22/17,ivee,6,C,83,1,300
2017,8,8/22/17,ivee,6,C,84,0,300
2017,8,8/22/17,ivee,6,C,85,0,300
2017,8,8/22/17,ivee,6,C,90,0,300
2017,8,8/22/17,ivee,6,C,90,0,300
2017,8,8/22/17,ivee,6,C,92,0,300
2017,8,8/22/17,ivee,6,C,95,0,300
2017,8,8/22/17,ivee,6,C,110,0,300
2017,8,8/22/17,ivee,6,C,110,0,300
2017,8,8/22/17,ivee,6,D,40,0,300
2017,8,8/22/17,ivee,6,D,47,0,300
2017,8,8/22/17,ivee,6,D,48,0,300
2017,8,8/22/17,ivee,6,D,49,0,300
2017,8,8/22/17,ivee,6,D,49,0,300
2017,8,8/22/17,ivee,6,D,50,1,300
2017,8,8/22/17,ivee,6,D,50,1,300
2017,8,8/22/17,ivee,6,D,50,1,300
2017,8,8/22/17,ivee,6,D,55,0,300
2017,8,8/22/17,ivee,6,D,55,0,300
2017,8,8/22/17,ivee,6,D,60,0,300
2017,8,8/22/17,ivee,6,D,60,0,300
2017,8,8/22/17,ivee,6,D,60,0,300
2017,8,8/22/17,ivee,6,D,65,1,300
2017,8,8/22/17,ivee,6,D,65,1,300
2017,8,8/22/17,ivee,6,D,70,0,300
2017,8,8/22/17,ivee,6,D,70,0,300
2017,8,8/22/17,ivee,6,D,72,0,300
2017,8,8/22/17,ivee,6,D,75,0,300
2017,8,8/22/17,ivee,6,D,75,0,300
2017,8,8/22/17,ivee,6,D,75,0,300
2017,8,8/22/17,ivee,6,D,78,0,300
2017,8,8/22/17,ivee,6,D,78,0,300
2017,8,8/22/17,ivee,6,D,80,0,300
2017,8,8/22/17,ivee,6,D,85,0,300
2017,8,8/22/17,ivee,6,D,150,0,300
2017,8,8/22/17,ivee,7,A,70,0,300
2017,8,8/22/17,ivee,7,A,70,0,300
2017,8,8/22/17,ivee,7,A,75,0,300
2017,8,8/22/17,ivee,7,B,65,0,300
2017,8,8/22/17,ivee,7,B,70,0,300
2017,8,8/22/17,ivee,7,B,90,0,300
2017,8,8/22/17,ivee,7,C,62,0,300
2017,8,8/22/17,ivee,7,C,65,0,300
2017,8,8/22/17,ivee,7,C,65,0,300
2017,8,8/22/17,ivee,7,C,65,0,300
2017,8,8/22/17,ivee,7,C,70,0,300
2017,8,8/22/17,ivee,7,C,70,0,300
2017,8,8/22/17,ivee,7,C,70,0,300
2017,8,8/22/17,ivee,7,C,75,0,300
2017,8,8/22/17,ivee,7,C,75,0,300
2017,8,8/22/17,ivee,7,C,78,0,300
2017,8,8/22/17,ivee,7,D,50,0,300
2017,8,8/22/17,ivee,7,D,55,0,300
2017,8,8/22/17,ivee,7,D,65,0,300
2017,8,8/22/17,ivee,7,D,70,0,300
2017,8,8/22/17,ivee,7,D,85,0,300
2017,8,8/22/17,ivee,8,B,50,0,300
2017,8,8/22/17,ivee,8,B,68,1,300
2017,8,8/22/17,ivee,8,B,75,0,300
2017,8,8/22/17,ivee,8,B,75,0,300
2017,8,8/22/17,ivee,8,B,78,0,300
2017,8,8/22/17,ivee,8,B,80,0,300
2017,8,8/22/17,ivee,8,B,82,0,300
2017,8,8/22/17,ivee,8,C,71,0,300
2017,8,8/22/17,ivee,8,C,85,0,300
2017,8,8/22/17,ivee,8,D,65,0,300
2017,8,8/22/17,ivee,8,D,70,0,300
2017,8,8/22/17,ivee,8,D,79,0,300
2017,8,8/22/17,napl,7,B,76,0,300
2017,8,8/22/17,napl,7,B,82,0,300
2017,8,8/22/17,napl,7,C,60,0,300
2017,8,8/22/17,napl,7,C,62,0,300
2017,8,8/22/17,napl,7,C,64,0,300
2017,8,8/22/17,napl,7,C,65,0,300
2017,8,8/22/17,napl,7,C,70,0,300
2017,8,8/22/17,napl,7,C,72,0,300
2017,8,8/22/17,napl,7,C,73,0,300
2017,8,8/22/17,napl,7,C,75,0,300
2017,8,8/22/17,napl,7,C,75,0,300
2017,8,8/22/17,napl,7,C,78,0,300
2017,8,8/22/17,napl,7,C,80,0,300
2017,8,8/22/17,napl,7,C,80,0,300
2017,8,8/22/17,napl,7,C,82,0,300
2017,8,8/22/17,napl,7,C,83,0,300
2017,8,8/22/17,napl,7,C,85,0,300
2017,8,8/22/17,napl,7,C,94,0,300
2017,8,8/22/17,napl,8,A,76,0,300
2017,8,8/22/17,napl,8,A,80,0,300
2017,8,8/22/17,napl,8,B,80,0,300
2017,8,8/22/17,napl,8,B,85,0,300
2017,8,8/23/17,napl,1,A,82,0,300
2017,8,8/23/17,napl,1,A,83,0,300
2017,8,8/23/17,napl,1,A,86,0,300
2017,8,8/23/17,napl,1,A,86,0,300
2017,8,8/23/17,napl,1,B,55,0,300
2017,8,8/23/17,napl,1,B,78,0,300
2017,8,8/23/17,napl,1,B,84,0,300
2017,8,8/23/17,napl,1,B,88,0,300
2017,8,8/23/17,napl,1,C,70,0,300
2017,8,8/23/17,napl,1,C,72,0,300
2017,8,8/23/17,napl,1,C,74,0,300
2017,8,8/23/17,napl,1,C,75,0,300
2017,8,8/23/17,napl,1,C,80,0,300
2017,8,8/23/17,napl,1,C,85,0,300
2017,8,8/23/17,napl,1,C,90,0,300
2017,8,8/23/17,napl,1,D,40,0,300
2017,8,8/23/17,napl,1,D,45,0,300
2017,8,8/23/17,napl,1,D,50,0,300
2017,8,8/23/17,napl,1,D,51,0,300
2017,8,8/23/17,napl,1,D,60,0,300
2017,8,8/23/17,napl,1,D,70,1,300
2017,8,8/23/17,napl,1,D,70,1,300
2017,8,8/23/17,napl,1,D,78,0,300
2017,8,8/23/17,napl,1,D,80,0,300
2017,8,8/23/17,napl,1,D,85,0,300
2017,8,8/23/17,napl,1,D,88,0,300
2017,8,8/23/17,napl,1,D,90,0,300
2017,8,8/23/17,napl,1,D,92,0,300
2017,8,8/23/17,napl,1,D,105,0,300
2017,8,8/23/17,napl,2,C,65,0,300
2017,8,8/23/17,napl,2,C,70,0,300
2017,8,8/23/17,napl,2,C,72,0,300
2017,8,8/23/17,napl,2,C,81,0,300
2017,8,8/23/17,napl,2,C,82,0,300
2017,8,8/23/17,napl,3,A,70,0,300
2017,8,8/23/17,napl,3,A,85,0,300
2017,8,8/23/17,napl,3,A,90,0,300
2017,8,8/23/17,napl,3,B,75,0,300
2017,8,8/23/17,napl,3,B,95,0,300
2017,8,8/23/17,napl,4,B,68,0,300
2017,8,8/23/17,napl,4,B,70,0,300
2017,8,8/23/17,napl,4,C,80,0,300
2017,8,8/23/17,napl,4,C,82,0,300
2017,8,8/23/17,napl,4,C,84,0,300
2017,8,8/23/17,napl,4,C,88,0,300
2017,8,8/23/17,napl,4,D,65,0,300
2017,8,8/23/17,napl,4,D,80,0,300
2017,8,8/23/17,napl,4,D,80,0,300
2017,8,8/23/17,napl,4,D,84,0,300
2017,8,8/23/17,napl,4,D,85,0,300
2017,8,8/23/17,napl,4,D,86,0,300
2017,8,8/23/17,napl,4,D,87,0,300
2017,8,8/23/17,napl,4,D,89,0,300
2017,8,8/23/17,napl,4,D,89,0,300
2017,8,8/23/17,napl,5,A,70,0,300
2017,8,8/23/17,napl,5,A,75,0,300
2017,8,8/23/17,napl,5,A,88,0,300
2017,8,8/23/17,napl,5,B,55,0,300
2017,8,8/23/17,napl,5,B,55,0,300
2017,8,8/23/17,napl,5,B,60,0,300
2017,8,8/23/17,napl,5,B,60,0,300
2017,8,8/23/17,napl,5,B,60,0,300
2017,8,8/23/17,napl,5,B,65,0,300
2017,8,8/23/17,napl,5,B,65,0,300
2017,8,8/23/17,napl,5,B,65,0,300
2017,8,8/23/17,napl,5,B,65,0,300
2017,8,8/23/17,napl,5,B,70,1,300
2017,8,8/23/17,napl,5,B,70,1,300
2017,8,8/23/17,napl,5,B,70,1,300
2017,8,8/23/17,napl,5,B,70,1,300
2017,8,8/23/17,napl,5,B,75,0,300
2017,8,8/23/17,napl,5,B,80,0,300
2017,8,8/23/17,napl,5,B,88,0,300
2017,8,8/23/17,napl,5,C,67,0,300
2017,8,8/23/17,napl,5,C,67,0,300
2017,8,8/23/17,napl,5,C,70,1,300
2017,8,8/23/17,napl,5,C,70,1,300
2017,8,8/23/17,napl,5,C,72,1,300
2017,8,8/23/17,napl,5,C,84,0,300
2017,8,8/23/17,napl,5,C,85,0,300
2017,8,8/23/17,napl,5,C,87,0,300
2017,8,8/23/17,napl,5,C,87,0,300
2017,8,8/23/17,napl,5,D,75,0,300
2017,8,8/23/17,napl,5,D,85,0,300
2017,8,8/23/17,napl,5,D,90,0,300
2017,8,8/23/17,napl,5,D,92,0,300
2017,8,8/23/17,napl,9,A,75,0,300
2017,8,8/23/17,napl,9,A,92,0,300
2017,8,8/23/17,napl,9,C,82,0,300
2017,8,8/23/17,napl,9,D,81,0,300
2017,8,8/24/17,carp,1,A,73,0,300
2017,8,8/24/17,carp,1,A,83,0,300
2017,8,8/24/17,carp,1,A,92,0,300
2017,8,8/24/17,carp,1,B,65,0,300
2017,8,8/24/17,carp,1,B,66,0,300
2017,8,8/24/17,carp,1,B,68,0,300
2017,8,8/24/17,carp,1,B,70,0,300
2017,8,8/24/17,carp,1,B,70,0,300
2017,8,8/24/17,carp,1,B,71,0,300
2017,8,8/24/17,carp,1,B,72,0,300
2017,8,8/24/17,carp,1,B,72,0,300
2017,8,8/24/17,carp,1,B,74,0,300
2017,8,8/24/17,carp,1,B,75,0,300
2017,8,8/24/17,carp,1,B,76,0,300
2017,8,8/24/17,carp,1,B,78,0,300
2017,8,8/24/17,carp,1,B,82,0,300
2017,8,8/24/17,carp,1,B,82,0,300
2017,8,8/24/17,carp,1,B,83,0,300
2017,8,8/24/17,carp,1,B,85,0,300
2017,8,8/24/17,carp,1,B,86,0,300
2017,8,8/24/17,carp,1,B,86,0,300
2017,8,8/24/17,carp,1,C,48,0,300
2017,8,8/24/17,carp,1,C,50,0,300
2017,8,8/24/17,carp,1,C,50,0,300
2017,8,8/24/17,carp,1,C,50,0,300
2017,8,8/24/17,carp,1,C,50,0,300
2017,8,8/24/17,carp,1,C,60,0,300
2017,8,8/24/17,carp,1,C,60,0,300
2017,8,8/24/17,carp,1,C,60,0,300
2017,8,8/24/17,carp,1,C,62,0,300
2017,8,8/24/17,carp,1,C,65,0,300
2017,8,8/24/17,carp,1,C,65,0,300
2017,8,8/24/17,carp,1,C,68,0,300
2017,8,8/24/17,carp,1,C,70,0,300
2017,8,8/24/17,carp,1,C,75,0,300
2017,8,8/24/17,carp,1,C,75,0,300
2017,8,8/24/17,carp,1,C,78,0,300
2017,8,8/24/17,carp,1,C,78,0,300
2017,8,8/24/17,carp,1,C,82,0,300
2017,8,8/24/17,carp,1,C,84,0,300
2017,8,8/24/17,carp,1,D,48,0,300
2017,8,8/24/17,carp,1,D,50,0,300
2017,8,8/24/17,carp,1,D,50,0,300
2017,8,8/24/17,carp,1,D,52,0,300
2017,8,8/24/17,carp,1,D,54,0,300
2017,8,8/24/17,carp,1,D,55,0,300
2017,8,8/24/17,carp,1,D,55,0,300
2017,8,8/24/17,carp,1,D,55,0,300
2017,8,8/24/17,carp,1,D,60,0,300
2017,8,8/24/17,carp,1,D,60,0,300
2017,8,8/24/17,carp,1,D,60,0,300
2017,8,8/24/17,carp,1,D,60,0,300
2017,8,8/24/17,carp,1,D,60,0,300
2017,8,8/24/17,carp,1,D,60,0,300
2017,8,8/24/17,carp,1,D,60,0,300
2017,8,8/24/17,carp,1,D,62,0,300
2017,8,8/24/17,carp,1,D,65,0,300
2017,8,8/24/17,carp,1,D,65,0,300
2017,8,8/24/17,carp,1,D,65,0,300
2017,8,8/24/17,carp,1,D,65,0,300
2017,8,8/24/17,carp,1,D,65,0,300
2017,8,8/24/17,carp,1,D,65,0,300
2017,8,8/24/17,carp,1,D,68,0,300
2017,8,8/24/17,carp,1,D,68,0,300
2017,8,8/24/17,carp,1,D,68,0,300
2017,8,8/24/17,carp,1,D,70,0,300
2017,8,8/24/17,carp,1,D,70,0,300
2017,8,8/24/17,carp,1,D,70,0,300
2017,8,8/24/17,carp,1,D,72,0,300
2017,8,8/24/17,carp,1,D,72,0,300
2017,8,8/24/17,carp,1,D,72,0,300
2017,8,8/24/17,carp,1,D,74,0,300
2017,8,8/24/17,carp,1,D,75,0,300
2017,8,8/24/17,carp,1,D,75,0,300
2017,8,8/24/17,carp,1,D,75,0,300
2017,8,8/24/17,carp,1,D,75,0,300
2017,8,8/24/17,carp,1,D,75,0,300
2017,8,8/24/17,carp,1,D,75,0,300
2017,8,8/24/17,carp,1,D,76,0,300
2017,8,8/24/17,carp,1,D,78,0,300
2017,8,8/24/17,carp,1,D,78,0,300
2017,8,8/24/17,carp,1,D,78,0,300
2017,8,8/24/17,carp,1,D,78,0,300
2017,8,8/24/17,carp,1,D,80,0,300
2017,8,8/24/17,carp,1,D,80,0,300
2017,8,8/24/17,carp,1,D,80,0,300
2017,8,8/24/17,carp,1,D,80,0,300
2017,8,8/24/17,carp,1,D,80,0,300
2017,8,8/24/17,carp,1,D,82,0,300
2017,8,8/24/17,carp,1,D,82,0,300
2017,8,8/24/17,carp,1,D,82,0,300
2017,8,8/24/17,carp,1,D,82,0,300
2017,8,8/24/17,carp,1,D,82,0,300
2017,8,8/24/17,carp,1,D,83,0,300
2017,8,8/24/17,carp,1,D,84,0,300
2017,8,8/24/17,carp,1,D,84,0,300
2017,8,8/24/17,carp,1,D,84,0,300
2017,8,8/24/17,carp,1,D,85,0,300
2017,8,8/24/17,carp,1,D,86,0,300
2017,8,8/24/17,carp,1,D,90,0,300
2017,8,8/24/17,carp,1,D,95,0,300
2017,8,8/24/17,carp,2,A,40,0,300
2017,8,8/24/17,carp,2,A,40,0,300
2017,8,8/24/17,carp,2,A,40,0,300
2017,8,8/24/17,carp,2,A,40,0,300
2017,8,8/24/17,carp,2,A,40,0,300
2017,8,8/24/17,carp,2,A,45,0,300
2017,8,8/24/17,carp,2,A,45,0,300
2017,8,8/24/17,carp,2,A,45,0,300
2017,8,8/24/17,carp,2,A,45,0,300
2017,8,8/24/17,carp,2,A,45,0,300
2017,8,8/24/17,carp,2,A,45,0,300
2017,8,8/24/17,carp,2,A,45,0,300
2017,8,8/24/17,carp,2,A,45,0,300
2017,8,8/24/17,carp,2,A,45,0,300
2017,8,8/24/17,carp,2,A,45,0,300
2017,8,8/24/17,carp,2,A,45,0,300
2017,8,8/24/17,carp,2,A,45,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,50,0,300
2017,8,8/24/17,carp,2,A,55,0,300
2017,8,8/24/17,carp,2,A,55,0,300
2017,8,8/24/17,carp,2,A,55,0,300
2017,8,8/24/17,carp,2,A,55,0,300
2017,8,8/24/17,carp,2,A,55,0,300
2017,8,8/24/17,carp,2,A,55,0,300
2017,8,8/24/17,carp,2,A,55,0,300
2017,8,8/24/17,carp,2,A,55,0,300
2017,8,8/24/17,carp,2,A,55,0,300
2017,8,8/24/17,carp,2,A,55,0,300
2017,8,8/24/17,carp,2,A,55,0,300
2017,8,8/24/17,carp,2,A,55,0,300
2017,8,8/24/17,carp,2,A,55,0,300
2017,8,8/24/17,carp,2,A,55,0,300
2017,8,8/24/17,carp,2,A,55,0,300
2017,8,8/24/17,carp,2,A,60,1,300
2017,8,8/24/17,carp,2,A,60,1,300
2017,8,8/24/17,carp,2,A,60,1,300
2017,8,8/24/17,carp,2,A,60,1,300
2017,8,8/24/17,carp,2,A,60,1,300
2017,8,8/24/17,carp,2,A,60,1,300
2017,8,8/24/17,carp,2,A,60,1,300
2017,8,8/24/17,carp,2,A,60,1,300
2017,8,8/24/17,carp,2,A,60,1,300
2017,8,8/24/17,carp,2,A,60,1,300
2017,8,8/24/17,carp,2,A,60,1,300
2017,8,8/24/17,carp,2,A,60,1,300
2017,8,8/24/17,carp,2,A,60,1,300
2017,8,8/24/17,carp,2,A,62,0,300
2017,8,8/24/17,carp,2,A,64,0,300
2017,8,8/24/17,carp,2,A,64,0,300
2017,8,8/24/17,carp,2,A,65,0,300
2017,8,8/24/17,carp,2,A,65,0,300
2017,8,8/24/17,carp,2,A,65,0,300
2017,8,8/24/17,carp,2,A,68,0,300
2017,8,8/24/17,carp,2,A,68,0,300
2017,8,8/24/17,carp,2,A,68,0,300
2017,8,8/24/17,carp,2,A,68,0,300
2017,8,8/24/17,carp,2,A,69,0,300
2017,8,8/24/17,carp,2,A,70,0,300
2017,8,8/24/17,carp,2,A,70,0,300
2017,8,8/24/17,carp,2,A,70,0,300
2017,8,8/24/17,carp,2,A,70,0,300
2017,8,8/24/17,carp,2,A,70,0,300
